user_id,event_timestamp,step,source,target
40607414005059005481742204538788|1731466542https://staffing.epam.com/positions/776841926/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400505900548&position=776841926,1742204554709,2,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - availabilityCandidateWidgetTab
40607414003719755021742469317029|351630452https://staffing.epam.com/positions/792263224/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400035064698&position=792263224,1742469375708,1,Employee widget#Menu - interviewsCandidateWidgetTab,
87600000000001185031742207476394|1611303311https://staffing.epam.com/positions/797212275/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400455598836&position=797212275,1742207572470,2,Employee widget#Menu - interviewsCandidateWidgetTab,
40607414000051131091742387078893|1713226061https://staffing.epam.com/positions/801742270/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400455598836&position=801742270,1742387136645,2,Employee widget#Menu - interviewsCandidateWidgetTab,
40607414004782720711742556697732|1815737955https://staffing.epam.com/positions/800799197/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400459294370&position=800799197,1742556712018,1,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#interview_card
84000000000213629751742373124027|298396254https://staffing.epam.com/positions/800613798/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000002027448&position=800613798,1742373440330,1,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40007414000003022831742311835963|721120171https://staffing.epam.com/positions/724903524/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400408964462&position=724903524,1742315433865,2,Employee widget#Menu - interviewsCandidateWidgetTab,
87600000000076443751742222431174|1326347751https://staffing.epam.com/positions/772654422/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000917645&position=772654422,1742222496430,1,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - workExperienceCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742208648479,4,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - projectCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742208675222,8,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742209359043,16,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - projectCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742218833489,19,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - projectCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742218874524,26,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
87600000000002002371742197291017|910597552https://staffing.epam.com/positions/696086748/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400435453648&position=696086748,1742198062263,6,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#interview_card
40607414000360854591742306985563|1576963746https://staffing.epam.com/positions/789615671/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008157600&position=789615671,1742307074125,1,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414004472389801742202785091|1934812900https://staffing.epam.com/positions/798777378/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400454691622&position=798777378,1742203008090,4,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - projectCandidateWidgetTab
40607414004472389801742202785091|1934812900https://staffing.epam.com/positions/798777378/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400454691622&position=798777378,1742203016085,7,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414004472389801742202785091|1934812900https://staffing.epam.com/positions/798777378/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400454691622&position=798777378,1742203017500,9,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414000073173011742223433392|178116942https://staffing.epam.com/positions/738669704/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007647996&position=738669704,1742229058809,1,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#interview_card
40007414000136400191742554548987|2002136284https://staffing.epam.com/positions/801450132/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400463475314&position=801450132,1742554677029,3,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40007414000136400191742554548987|2002136284https://staffing.epam.com/positions/801450132/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400463475314&position=801450132,1742554703068,4,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - workExperienceCandidateWidgetTab
40607414000073173011742223433392|178116942https://staffing.epam.com/positions/738669704/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400008163314&position=738669704,1742229734444,1,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#interview_card
40607414000075070961742198263178|922880137https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400001203660&position=798884771,1742203279050,2,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - projectCandidateWidgetTab
40607414004782720711742298285366|2089892492https://staffing.epam.com/positions/797245602/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8400000000020683381&position=797245602,1742298298295,2,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#interview_card
40607414000362699581742217752009|414561449https://staffing.epam.com/positions/787197892/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400005205006&position=787197892,1742217838677,2,Employee widget#Menu - interviewsCandidateWidgetTab,
40607414004337855591742293432100|1303199548https://staffing.epam.com/positions/798661042/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400435504215&position=798661042,1742293462449,4,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - projectCandidateWidgetTab
40607414003960443271742286518493|1295737700https://staffing.epam.com/projects/8502000000000014412/positions?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400499577770&position=798580456,1742288887141,5,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40007414000062303571742471737925|41821672https://staffing.epam.com/positions/797163166/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008043665&position=797163166,1742471980670,5,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - projectCandidateWidgetTab
40607414004266374671742607244484|97815907https://staffing.epam.com/positions/798802768/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400426637467&position=798802768,1742607406752,2,Employee widget#Menu - interviewsCandidateWidgetTab,
40607414000074726391742396194626|1869847788https://staffing.epam.com/positions/800836389/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000750383&position=800836389,1742396595140,2,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000074726391742396194626|1869847788https://staffing.epam.com/positions/800836389/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000750383&position=800836389,1742396605952,3,Employee widget#Menu - interviewsCandidateWidgetTab,
40607414004118882091742223603557|1321816973https://staffing.epam.com/positions/739248616/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400414372341&position=739248616,1742223620218,2,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414004118882091742223603557|1321816973https://staffing.epam.com/positions/739248616/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400414372341&position=739248616,1742223626056,4,Employee widget#Menu - interviewsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
